"f","Tt","method","replica","elapsed_time","ess_theta_01","ess_theta_02","ess_W1","ess_W2","ess_theta1_mean","ess_theta1_min","ess_theta2_mean","ess_theta2_min","ess_sec_theta_01","ess_sec_theta_02","ess_sec_W1","ess_sec_W2","ess_sec_theta1_mean","ess_sec_theta2_mean","W1_mean","W1_median","W1_var","W1_ci_lower","W1_ci_upper","W2_mean","W2_median","W2_var","W2_ci_lower","W2_ci_upper","log_lik","rmse_theta1","mae_theta1","coverage_rate_theta1","theta1_ci_width_mean"
"quadratic",800,"sir_collapsed",34,17.794,3641.43135520343,3656.17858002291,2804.6207989408,1934.90013165377,6937.62261889705,3219.57187330135,7013.73718198242,2895.40140420988,204.643776284333,205.472551423115,157.616095253501,108.738908151836,389.885501792573,394.163042710038,0.00203521927701699,0.00191980712404162,5.18346494236556e-07,0.000850129378931104,0.00345301498899127,1.67897854500685e-05,1.18250005333928e-05,8.45582259368119e-09,4.47928702032312e-06,2.79662194547258e-05,-1591.24274286102,0.091974912973495,0.0710298663108153,0.98,0.462634916971801
"quadratic",800,"sir_collapsed",35,17.864,2478.67868659658,2529.09470124785,2622.19827026013,1812.6538268815,6851.00736013129,2619.12472771234,6795.70325989328,2439.03523632183,138.752725402854,141.574938493498,146.786737027549,101.469649959779,383.509144655804,380.413303845347,0.00193524033919944,0.00182260521661741,4.55569434422952e-07,0.00081724829211632,0.00319496577334898,1.80374860807763e-05,1.23814764364877e-05,4.27282527583077e-09,4.74164048646952e-06,3.05886315592777e-05,-1540.94684089737,0.092226838788828,0.0714560725972624,0.99125,0.459247693159714
"quadratic",800,"sir_collapsed",36,17.754,2603.46342002564,2892.29943559012,2345.44699408586,1858.71000481731,7102.9681651518,2855.39625218288,6982.41961235622,2870.13896956443,146.640949646594,162.909735022537,132.108087985009,104.692463941495,400.077062360696,393.287124724356,0.00236794725686167,0.00219360366936761,8.22293570711708e-07,0.000911435654298722,0.00412991220822728,2.26126762731255e-05,1.2909352820284e-05,2.31797750398969e-08,4.66557439905678e-06,3.68143539035085e-05,-1571.95803865328,0.100842197314317,0.08128891350019,1,0.477856089493903
"quadratic",800,"sir_collapsed",37,17.876,2775.09439217998,3028.66889589135,2381.48070397411,1367.10047065941,6812.57413547101,2951.40999842541,6816.70057435199,2655.48746672106,155.241351095322,169.426543739726,133.222236740552,76.4768667856016,381.101708182536,381.332544996195,0.00206352416312805,0.00191870712273815,5.52166236549451e-07,0.000900884909213846,0.00354920890100572,2.31249825942369e-05,1.25131622824309e-05,3.36156605074048e-08,4.58461283889914e-06,3.3362475114516e-05,-1574.58139128625,0.0731203782108229,0.0585451945643607,0.99625,0.463656681070734
"quadratic",800,"sir_collapsed",38,17.599,3388.26573293154,3554.81101798405,2100.0386578388,1635.86205246807,7116.73487238108,3640.38392690586,6984.24179464245,3304.95516771723,192.526037441419,201.989375418152,119.327158238468,92.9519888896,404.382912232575,396.854468699497,0.00238420756321066,0.00225447197921156,7.12871466885764e-07,0.000925510705313039,0.00400501955713554,1.81910934807206e-05,1.35035819436552e-05,1.4684050474254e-09,4.09739864363915e-06,3.34098977904591e-05,-1558.48131065552,0.0969545334685744,0.0762610244963037,0.98125,0.480828545257187
"quadratic",800,"sir_collapsed",39,17.653,2769.20016673614,3266.65096201336,2601.8643424652,1703.04184291243,6794.20265400452,2893.00950160836,6707.3935968802,2862.01639154626,156.868530376488,185.04792171378,147.389358322393,96.4732251125833,384.875242395316,379.957718058132,0.00185935347597258,0.00174895950656012,4.06566210463017e-07,0.000868832321875485,0.00312819326329846,1.74605049126396e-05,1.21236032946652e-05,2.83680650645817e-09,3.87020066830431e-06,3.01094302903445e-05,-1569.03511606393,0.0735920684204028,0.0548331843558332,0.99375,0.453747275968863
"quadratic",800,"sir_collapsed",3,17.693,2747.42363603713,3169.47449284015,2834.32524760436,2208.86807282867,6970.10147401273,2873.16956716862,6883.88744296577,2902.56945225095,155.283085742222,179.137200748327,160.194723766708,124.844179778933,393.946841915601,389.074065617237,0.00197230073047551,0.00186127980493993,4.64572970493444e-07,0.000864375789109688,0.00329147569938262,1.60302211471922e-05,1.18027423454901e-05,1.89735381418408e-09,4.54063795986976e-06,2.92303742588405e-05,-1568.95299108038,0.102173781465819,0.074885602575659,0.96,0.46135968037346
"quadratic",800,"sir_collapsed",40,17.688,2596.5523166515,2984.64286545104,2555.052037561,2084.71091980612,6935.81960225079,2804.07510467949,6915.1365125508,2669.10261395187,146.797394654653,168.738289543817,144.451155447818,117.860183164073,392.120058924174,390.950730017571,0.00200922929983289,0.00186655007559044,5.30392468542914e-07,0.000837441561235797,0.00343703362222862,1.86025780933113e-05,1.20349064764017e-05,2.4614397004673e-08,4.23997985675736e-06,2.77259589663313e-05,-1563.76927192637,0.0858003878593103,0.0606440850726165,0.98,0.459875137173532
"quadratic",800,"sir_collapsed",41,18.037,2611.33391392792,2810.49485805928,2503.90259100939,1730.79702431022,6968.9312050594,2747.19723402822,6887.28969714048,2675.61071114334,144.776510169536,155.818310032671,138.820346565914,95.958142945624,386.368642515906,381.842307320534,0.0021325112256923,0.00199919399304855,6.04372216173811e-07,0.000899308024036176,0.00369156743275619,2.05712416989255e-05,1.2387738325401e-05,1.02728894576969e-08,3.73382652879888e-06,3.43130230743269e-05,-1580.76736870876,0.122595319983219,0.0986942291950771,0.96625,0.473387293753528
"quadratic",800,"sir_collapsed",42,17.792,3171.30105370972,3677.7465883147,2515.97271061994,2213.8294468649,7180.8955741863,3232.98490392951,7126.23519224923,3234.70016389602,178.243089799332,206.707879289271,141.410336703009,124.428363695195,403.602494052737,400.530305319763,0.00230837558192974,0.00215930432195298,7.50708025050506e-07,0.000921896263092263,0.00402012084715622,1.81778572869391e-05,1.28745336312982e-05,3.1958625269616e-09,4.08245744389478e-06,3.14043310270318e-05,-1584.3688465314,0.099980970726191,0.0761858796114643,0.9725,0.47301576321426
"quadratic",800,"sir_collapsed",43,17.861,2828.46495830185,2970.8068404409,2416.76377343987,2043.88318357089,6939.26655796967,2980.00540093649,6993.8264984088,2730.14099524856,158.359831941204,166.329255945406,135.309544451031,114.432740807955,388.515008004573,391.569704854644,0.00214182309968494,0.00201331369363253,5.80627513800768e-07,0.000881411926109723,0.00363450490520809,1.78934220068018e-05,1.26515550734199e-05,1.43208338692674e-08,4.95367174830511e-06,3.07094023005777e-05,-1555.4745990575,0.100214782550786,0.0803103473083465,0.98875,0.466184092122805
"quadratic",800,"sir_collapsed",44,17.787,2622.17691763869,3111.50079773526,2545.94240545014,2141.77679124224,7021.72436061063,2765.39959316716,7024.52417010716,2867.06953504097,147.420976985365,174.931174325927,143.135009020641,120.412480533099,394.767209794267,394.924617423239,0.00210674793855706,0.00196114163330476,5.98211993700864e-07,0.000809141693348953,0.00360398400718695,1.64442037256817e-05,1.24066390199505e-05,1.52061863661167e-09,4.66905025414e-06,2.93613196844355e-05,-1563.65840717466,0.107757589657706,0.0868346034742022,0.98875,0.471040300655605
"quadratic",800,"sir_collapsed",45,17.773,2497.81546628016,2662.82538311115,2677.96962839459,1687.26841740124,7016.90005021225,2669.07170886327,6962.44433411845,2437.96123401986,140.539890073716,149.824193051885,150.676285849017,94.9343620886312,394.8067321337,391.742774664854,0.00217825291447102,0.00204349626445425,6.30529835434595e-07,0.000904789007393356,0.00371879462242167,2.04954293135696e-05,1.30148887025215e-05,8.07822228279247e-09,4.55604069591185e-06,3.20009919368277e-05,-1578.05155005034,0.0960553302180062,0.0825840576906264,1,0.469155063928135
"quadratic",800,"sir_collapsed",46,17.783,2978.88633852954,3424.18751142265,2323.17318196878,1640.74229987679,6873.87311929195,3197.63490544169,6842.27267468757,3151.36692117956,167.513149554605,192.553984784494,130.640115951683,92.2646516266539,386.541816301634,384.764813287273,0.00193434220892497,0.0018142984636963,4.57932537641467e-07,0.00085980721830218,0.00333456878067183,2.07723914455256e-05,1.20253446745625e-05,2.58466300188875e-08,4.50916170013526e-06,3.15468912541009e-05,-1592.86714818992,0.0726805739699917,0.0550082680144186,1,0.458601077176578
"quadratic",800,"sir_collapsed",47,18.024,2732.43632141186,3201.11822563216,2736.78772298578,1681.96948743445,6999.45010303947,2923.88335068228,6913.52455744443,3093.05142562067,151.599884676645,177.603097294283,151.841307311683,93.3183248687555,388.340551655541,383.57326661365,0.00220242043559998,0.00206569666965261,6.33217389756368e-07,0.000885984150043922,0.00376334712219338,2.10226656206911e-05,1.28326315851645e-05,1.50125316874083e-08,4.58599370721718e-06,3.29692346729326e-05,-1603.21198033434,0.104754167475824,0.0800465220802816,0.9775,0.469430023414376
"quadratic",800,"sir_collapsed",48,18.201,2918.59208864517,3042.21054718926,2497.92706552749,1665.34921778659,6854.16398330609,3127.93312253823,6872.64506074736,2887.59224784317,160.353392046875,167.145241865241,137.241199138921,91.4976769291025,376.581725361578,377.597113386482,0.00185318555391103,0.00173162192237325,3.97888099007385e-07,0.000820175949282147,0.003111648177859,1.79491577426068e-05,1.15107612699094e-05,1.28050342445819e-08,4.08186286268105e-06,2.56632509093565e-05,-1548.19056346603,0.0727160146654492,0.0584690372914398,1,0.453211784334022
"quadratic",800,"sir_collapsed",49,17.77,2711.99861633195,2962.36504909461,2207.67405912595,1840.37153384057,7105.78487186872,2895.4754687159,6972.71191801303,2620.34731759251,152.61669197141,166.705967872516,124.236019084184,103.566208994967,399.875344505837,392.38671457586,0.00217264010721352,0.00203047487964768,6.14309694583904e-07,0.000945186127503919,0.00374854227138073,1.93528805663454e-05,1.21480672859902e-05,1.67920516307799e-08,4.88944621444632e-06,2.99875917805781e-05,-1599.90547929853,0.084032269081501,0.0671319514443094,0.99,0.468022130600106
"quadratic",800,"sir_collapsed",4,17.77,2701.19657588655,2954.57168061297,2206.48460903449,1527.26463032982,7121.8682920054,2825.3137215225,7097.34252584287,2794.90271322319,152.00881124854,166.267399021551,124.169083232104,85.9462369347115,400.780432864682,399.400254690088,0.00229848244288622,0.00212719691796777,7.4559027849579e-07,0.000943299589516234,0.0040488187112301,2.45105032909735e-05,1.2525294055445e-05,7.67256601070661e-08,4.55132637968511e-06,3.74762482266137e-05,-1596.7996052179,0.0921743086806239,0.0711857193224312,0.98125,0.470221781925535
"quadratic",800,"sir_collapsed",50,17.893,2991.3471417252,3223.09925860456,2788.1390128113,1940.77742964218,6808.55656112639,3128.75436585471,6857.83853123415,2968.78745150555,167.179743012642,180.131853719586,155.822892349595,108.465736860346,380.515093116101,383.269352888513,0.00178994413139879,0.00168463321990828,3.6918130940551e-07,0.000766050390080265,0.00296367493288897,1.62385343686686e-05,1.13074540060832e-05,1.02427999676452e-08,5.04035206434237e-06,2.69634590346324e-05,-1565.64318010992,0.05674444113139,0.0471265471948536,1,0.45016163284682
"quadratic",800,"sir_collapsed",51,18.181,3329.28380039074,3603.50416592743,2206.50070283677,1717.62941864047,7111.47016810601,3557.91575011513,7016.37839457103,3362.76153195764,183.118849369712,198.201648200177,121.362999991022,94.4738693493467,391.148460926572,385.918178019418,0.00238705330309661,0.00224095310665187,7.71717957498933e-07,0.00102854003479031,0.00422561577218162,2.05882711529147e-05,1.34295590395387e-05,5.79028149679581e-09,3.61741099069736e-06,3.60316478213916e-05,-1539.78645897242,0.0982022761777908,0.0795442077669975,0.99875,0.480306654909225
"quadratic",800,"sir_collapsed",52,17.722,2738.80782072812,2673.92410873362,2321.65942076059,1745.13108876764,6908.54396313282,2794.35546817687,6879.8719689521,2478.66380214738,154.542818007455,150.881622205937,131.004368624342,98.472581467534,389.828685426748,388.210809668892,0.0020659567080796,0.0019346451718447,5.42283628870332e-07,0.000821293368705006,0.00347228267085176,1.92791111483024e-05,1.27060647071143e-05,8.10923872486281e-09,4.79041581175915e-06,3.31226941909205e-05,-1560.99267736639,0.120596498883574,0.0918567646140945,0.97125,0.470447961108078
"quadratic",800,"sir_collapsed",53,17.748,2583.03695502977,2444.09328930528,2295.21829830114,2014.96848654586,7151.01387481758,2815.2606942171,7009.45020784809,2326.4867813122,145.539607563093,137.710913303205,129.322644709327,113.532143708917,402.919420487806,394.943103890471,0.00228402022376287,0.002137781879856,7.55252829291938e-07,0.00091401037503222,0.00401794581062965,1.97838697803838e-05,1.29994309353648e-05,1.66074686517033e-08,5.25367006885941e-06,3.43925128812885e-05,-1610.10988496615,0.0972667419049205,0.0789109824689393,0.98,0.471180346210455
"quadratic",800,"sir_collapsed",54,17.54,3533.75024393378,3632.20454858867,2037.59260498176,1663.50712037022,7111.10035599563,3422.67464349576,7143.92113017883,3308.46693229297,201.46808688334,207.081217137325,116.168335517774,94.8407708306851,405.421913112636,407.293108904152,0.0023602129080065,0.00220148104884395,7.86632030094634e-07,0.000939800703866589,0.00415068678417565,1.91871579084339e-05,1.27726787586187e-05,8.70264134565657e-09,4.83250462578845e-06,3.17826943151342e-05,-1573.37604085755,0.0911638603439196,0.0748103456637509,1,0.480461980221818
"quadratic",800,"sir_collapsed",55,17.924,2860.94054456809,3048.83851763746,2677.1129330305,1705.30458432641,6801.13472697409,3096.90737311856,6761.28103369002,2836.20262013448,159.61507166749,170.098109665111,149.359123690611,95.1408493821922,379.44291045381,377.21942834691,0.00183986870364672,0.00172522726481745,4.02287724098742e-07,0.000835562370860109,0.00315267111812263,1.77536450208692e-05,1.16057290766643e-05,5.58616088928277e-09,3.88955148147714e-06,2.86407428176446e-05,-1588.81323182467,0.0696958360138684,0.0560386063211357,1,0.454977674302929
"quadratic",800,"sir_collapsed",56,17.709,3045.7133531296,3015.76653356815,2868.0084684406,1362.38040810702,6848.89718988668,3274.28994986585,6751.34269670814,2867.92959464963,171.98674985203,170.29569899871,161.952028259111,76.9315268003284,386.746693200445,381.237940973976,0.00189846622360749,0.00178884657605944,4.30583844237611e-07,0.000848238412279242,0.00321253737291106,2.0782331770673e-05,1.21476228366094e-05,1.31770879209587e-08,4.31792639123083e-06,3.35853296804193e-05,-1593.89525103493,0.104550550186334,0.0871511456737538,0.99375,0.454497460884702
"quadratic",800,"sir_collapsed",57,17.801,3040.82646907134,3089.62802486778,2831.40873006473,1464.32821903438,6944.71824485786,3261.82168222526,6837.17845008999,2988.35912609403,170.823350883172,173.564857303959,159.058970286205,82.2610088778369,390.130792924996,384.089570815684,0.00191270561112343,0.0018126797900808,4.16687678113051e-07,0.000864942914242112,0.00321318132360476,1.76288174556576e-05,1.19102177246367e-05,5.7234698203102e-09,5.03428621545634e-06,3.05504559651989e-05,-1587.11743485559,0.0897968184924982,0.075415125385478,0.9925,0.453549271223941
"quadratic",800,"sir_collapsed",58,17.997,2523.24808028977,2911.09975142852,2810.6040543548,2479.13140932633,6873.04564441415,2673.60781613759,6860.47280632165,2675.64649650436,140.203816207688,161.754723088766,156.170698136067,137.752481487266,381.899519053962,381.200911614249,0.00193549244952763,0.00182596547803202,4.43153036494462e-07,0.000844304761532367,0.00321335751330821,1.48432358723254e-05,1.21215812456016e-05,3.82197157961013e-10,4.75214071098943e-06,2.58645919727281e-05,-1553.58515985678,0.091626675418373,0.0709422605917068,0.98625,0.460635002042327
"quadratic",800,"sir_collapsed",59,17.958,2935.89779257298,3007.65792953234,1781.57316782268,1700.60585120807,7134.53933771187,3108.03864763578,7031.4669846459,2805.02277027128,163.48690235956,167.482900631047,99.2077719023655,94.6990673353417,397.29030725648,391.550672939409,0.00211174884627677,0.00195811635664037,6.43994530903583e-07,0.000876237967066738,0.00374725351360206,1.88907516305973e-05,1.24119939262869e-05,5.6534801783879e-09,4.96741232194867e-06,3.14078558931398e-05,-1576.41677624839,0.0794394042266046,0.061125210737185,1,0.467488197950304
"quadratic",800,"sir_collapsed",5,17.799,2641.97379878617,2993.96504667603,2613.7553051444,1843.08150444932,7119.54376301187,2762.6744405874,7050.70129316642,2780.08938922254,148.433833293228,168.209733506154,146.848435594381,103.549722144464,399.996840441141,396.129068664892,0.0022781798266669,0.00211952735182585,7.37641826807676e-07,0.000895347190621527,0.00394713837805083,2.2464556022128e-05,1.29219201812619e-05,1.8374082155866e-08,4.46989322812237e-06,3.53230201866684e-05,-1563.8037859663,0.088929194678991,0.0693968279343745,0.9825,0.471645206768064
"quadratic",800,"sir_collapsed",60,17.7,2568.35976680943,2925.55039089538,2835.97504121342,2147.68516220665,6855.71479485382,2797.98020606355,6770.36612620535,2630.09494425035,145.105071571154,165.285332818948,160.224578599628,121.338144757438,387.328519483267,382.506560802562,0.0019503239114408,0.00182618762591634,4.68093021862813e-07,0.000828037065208363,0.00331132867174636,1.73273356662076e-05,1.21830570265592e-05,5.52303181894221e-09,4.28468991076831e-06,2.90785601668504e-05,-1550.74146534407,0.0875207192558471,0.0711904204041053,1,0.461152024347884
